Bus ID,lat,lng,Zone,Sub Name,Bus Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Sub Area
111338,29.4731,-95.6244,7,THOMPSONS_7,THOMPSONS_7_2,Coast,138.0,1.00277,138.383,-55.94,0.0,,,859,,,0,0,1,PQ,0
170227,33.3471,-96.5617,5,ANNA_1,ANNA_1_2,North_Central,69.0,1.00277,69.191,-64.42,31.4,9.67,,2617,,,0,0,1,PQ,0
170219,33.1759,-96.8906,5,FRISCO_5,FRISCO_5_2,North_Central,138.0,1.00277,138.383,-60.86,0.0,,,2612,,,0,0,1,PQ,0
110587,29.7688,-95.7527,7,KATY_81,KATY_81_3,Coast,69.0,1.00276,69.19,-64.4,68.38,12.22,,409,,,0,0,1,PQ,0
110651,29.5854,-95.5957,7,SUGAR_LAND_43,SUGAR_LAND_43_1,Coast,69.0,1.00275,69.19,-64.05,3.01,1.08,,468,,,0,0,1,PQ,0
130085,32.7205,-96.7061,5,HUTCHINS_1,HUTCHINS_1_1,North_Central,69.0,1.00275,69.19,-67.15,24.76,3.18,,1348,,,0,0,1,PQ,0
250271,33.3608,-95.1036,8,TALCO_2,TALCO_2_1,East,138.0,1.00275,138.379,-47.47,3.57,1.18,,4487,,,0,0,1,PQ,0
130086,32.7757,-96.7012,5,MESQUITE_5,MESQUITE_5_1,North_Central,69.0,1.00273,69.188,-69.01,39.03,11.7,,1349,,,0,0,1,PQ,0
110156,29.7444,-96.0428,7,PATTISON_2,PATTISON_2_1,Coast,138.0,1.00271,138.374,-56.5,7.55,1.22,,68,,,0,0,1,PQ,0
150151,32.9241,-97.4273,5,NEWARK_2,NEWARK_2_4,North_Central,1.0,1.0027,1.003,-48.65,0.0,,,1968,,,0,0,1,PQ,0
150150,32.9241,-97.4273,5,NEWARK_2,NEWARK_2_3,North_Central,13.8,1.0027,13.837,-48.65,0.0,,,1968,,,0,0,1,PQ,0
110254,29.8554,-95.6526,7,KATY_51,KATY_51_1,Coast,69.0,1.00269,69.186,-67.17,7.06,0.93,,155,,,0,0,1,PQ,0
110936,29.5597,-95.8078,7,ROSENBERG_3,ROSENBERG_3_1,Coast,69.0,1.00268,69.185,-60.38,20.11,5.64,,679,,,0,0,1,PQ,0
110680,29.5632,-95.5701,7,MISSOURI_CITY_6,MISSOURI_CITY_6_1,Coast,69.0,1.00265,69.183,-64.08,9.38,1.47,,496,,,0,0,1,PQ,0
110679,29.565,-95.5767,7,MISSOURI_CITY_5,MISSOURI_CITY_5_1,Coast,69.0,1.00264,69.182,-63.92,5.25,1.16,,495,,,0,0,1,PQ,0
111116,29.6745,-95.1717,7,PASADENA_5,PASADENA_5_1,Coast,69.0,1.00264,69.182,-67.18,40.55,10.23,,789,,,0,0,1,PQ,0
130217,32.6054,-96.8174,5,LANCASTER_11,LANCASTER_11_1,North_Central,69.0,1.00263,69.181,-64.71,5.19,1.04,,1449,,,0,0,1,PQ,0
110220,29.8579,-95.712,7,KATY_26,KATY_26_1,Coast,69.0,1.00262,69.181,-66.87,6.72,1.29,,121,,,0,0,1,PQ,0
150243,32.8231,-97.2999,5,HALTOM_CITY_9,HALTOM_CITY_9_1,North_Central,69.0,1.00261,69.18,-55.68,36.38,11.83,,2039,,,0,0,1,PQ,0
270140,29.9951,-98.0907,6,WIMBERLEY_2,WIMBERLEY_2_1,South_Central,138.0,1.0026,138.359,-42.4,0.0,,,4849,,,0,0,1,PQ,0
110463,29.5318,-95.1718,7,FRIENDSWOOD_3,FRIENDSWOOD_3_2,Coast,69.0,1.00259,69.179,-66.55,35.44,8.2,,312,,,0,0,1,PQ,0
110239,29.8909,-95.701,7,KATY_36,KATY_36_1,Coast,69.0,1.00254,69.175,-66.61,5.31,1.47,,140,,,0,0,1,PQ,0
210289,31.1366,-97.83,5,FORT_HOOD_5,FORT_HOOD_5_1,North_Central,138.0,1.00253,138.35,-34.66,16.89,3.38,,3547,,,0,0,1,PQ,0
110689,29.5758,-95.5811,7,STAFFORD_11,STAFFORD_11_1,Coast,69.0,1.00253,69.175,-64.25,0.21,0.02,,505,,,0,0,1,PQ,0
210191,31.0795,-97.7395,5,KILLEEN_7,KILLEEN_7_1,North_Central,69.0,1.00252,69.174,-40.32,43.12,11.95,,3468,,,0,0,1,PQ,0
140177,30.1832,-97.9955,6,DRIFTWOOD_3,DRIFTWOOD_3_2,South_Central,69.0,1.00252,69.174,-45.92,7.47,2.37,,1722,,,0,0,1,PQ,0
150229,32.8514,-97.2544,5,NORTH_RICHLAND_HILLS_4,NORTH_RICHLAND_HILLS_4_1,North_Central,138.0,1.0025,138.345,-56.5,0.0,,,2027,,,0,0,1,PQ,0
130146,32.6652,-96.9137,5,DUNCANVILLE_13,DUNCANVILLE_13_4,North_Central,1.0,1.00249,1.002,-61.8,0.0,,,1390,,,0,0,1,PQ,0
130145,32.6652,-96.9137,5,DUNCANVILLE_13,DUNCANVILLE_13_3,North_Central,13.8,1.00249,13.834,-61.8,0.0,,,1390,,,0,0,1,PQ,0
140168,30.3508,-97.491,6,MANOR_5,MANOR_5_2,South_Central,69.0,1.00248,69.171,-43.94,25.84,8.99,,1715,,,0,0,1,PQ,0
170092,32.9768,-96.8119,5,ADDISON_12,ADDISON_12_1,North_Central,138.0,1.00246,138.34,-70.5,0.0,,,2521,,,0,0,1,PQ,0
110244,29.8947,-95.6508,7,KATY_41,KATY_41_1,Coast,69.0,1.00246,69.17,-66.67,5.67,1.91,,145,,,0,0,1,PQ,0
110275,29.911,-95.6344,7,CYPRESS_27,CYPRESS_27_1,Coast,69.0,1.00245,69.169,-67.7,14.19,3.8,,174,,,0,0,1,PQ,0
110944,29.5508,-95.7996,7,ROSENBERG_4,ROSENBERG_4_2,Coast,138.0,1.00245,138.338,-57.07,218.75,144.43,,682,,,0,0,1,PQ,0
120324,29.4097,-98.4654,6,SAN_ANTONIO_29,SAN_ANTONIO_29_1,South_Central,69.0,1.00244,69.169,-36.54,31.88,8.43,,1170,,,0,0,1,PQ,0
230007,29.4483,-96.6608,6,SHERIDAN_1,SHERIDAN_1_1,South_Central,138.0,1.00242,138.334,-43.71,2.72,0.58,,3749,,,0,0,1,PQ,0
270102,30.0043,-97.8819,6,KYLE_2,KYLE_2_2,South_Central,69.0,1.00242,69.167,-44.38,33.6,3.22,,4814,,,0,0,1,PQ,0
140209,30.1471,-97.8657,6,MANCHACA_6,MANCHACA_6_1,South_Central,69.0,1.00242,69.167,-46.09,6.04,0.66,,1745,,,0,0,1,PQ,0
150247,33.0452,-97.3087,5,JUSTIN_2,JUSTIN_2_1,North_Central,138.0,1.0024,138.332,-56.86,0.0,,,2043,,,0,0,1,PQ,0
260061,32.6436,-97.152,5,ARLINGTON_1,ARLINGTON_1_1,North_Central,69.0,1.00237,69.163,-57.89,10.44,2.68,,4608,,,0,0,1,PQ,0
110024,29.1414,-96.3216,7,EL_CAMPO_1,EL_CAMPO_1_4,Coast,1.0,1.00237,1.002,-44.08,0.0,,,6,,,0,0,1,PQ,0
110023,29.1414,-96.3216,7,EL_CAMPO_1,EL_CAMPO_1_3,Coast,22.0,1.00237,22.052,-44.08,0.0,,,6,,,0,0,1,PQ,0
110022,29.1414,-96.3216,7,EL_CAMPO_1,EL_CAMPO_1_2,Coast,22.0,1.00237,22.052,-44.08,0.0,,,6,,,0,0,1,PQ,0
110021,29.1414,-96.3216,7,EL_CAMPO_1,EL_CAMPO_1_1,Coast,138.0,1.00237,138.326,-44.08,7.33,1.66,,6,,,0,0,1,PQ,0
110281,29.8841,-95.5879,7,CYPRESS_30,CYPRESS_30_1,Coast,69.0,1.00236,69.163,-67.3,1.91,0.17,,180,,,0,0,1,PQ,0
150270,32.9154,-97.2428,5,KELLER_9,KELLER_9_1,North_Central,138.0,1.00236,138.326,-57.52,0.0,,,2058,,,0,0,1,PQ,0
3,33.8251,-101.0997,1,DOUGHERTY_2,DOUGHERTY_2_3,Far_West,345.0,1.00236,345.814,26.7,0.0,,,3112,,,0,0,1,PQ (Remotely Regulated at Var Limit),0
240137,32.1026,-99.6223,3,GOLDSBORO_1,GOLDSBORO_1_1,West,138.0,1.00236,138.325,-5.52,0.0,,,4130,,,0,0,1,PQ,0
230053,30.202,-95.8893,8,PLANTERSVILLE_1,PLANTERSVILLE_1_1,East,138.0,1.00235,138.324,-57.09,9.98,3.3,,3794,,,0,0,1,PQ,0
150297,32.8282,-97.3448,5,FORT_WORTH_19,FORT_WORTH_19_1,North_Central,138.0,1.00234,138.323,-50.69,0.0,,,2074,,,0,0,1,PQ,0
270157,29.8929,-97.9107,6,SAN_MARCOS_3,SAN_MARCOS_3_2,South_Central,69.0,1.00234,69.161,-43.03,37.98,11.06,,4860,,,0,0,1,PQ,0
120374,29.5608,-98.598,6,SAN_ANTONIO_43,SAN_ANTONIO_43_1,South_Central,138.0,1.00233,138.322,-36.37,0.0,,,1204,,,0,0,1,PQ,0
120381,29.5758,-98.5246,6,SAN_ANTONIO_47,SAN_ANTONIO_47_2,South_Central,69.0,1.00233,69.161,-37.78,26.11,7.51,,1209,,,0,0,1,PQ,0
110657,29.5522,-95.5865,7,MISSOURI_CITY_1,MISSOURI_CITY_1_1,Coast,69.0,1.00233,69.16,-63.81,1.25,0.27,,473,,,0,0,1,PQ,0
270134,29.874,-98.2867,6,CANYON_LAKE_5,CANYON_LAKE_5_2,South_Central,69.0,1.00232,69.16,-40.47,26.31,8.2,,4843,,,0,0,1,PQ,0
130007,32.4358,-96.5865,5,PALMER_1,PALMER_1_1,North_Central,138.0,1.00231,138.319,-57.7,5.85,1.74,,1282,,,0,0,1,PQ,0
110258,29.838,-95.6685,7,KATY_55,KATY_55_1,Coast,69.0,1.00228,69.157,-66.78,2.45,0.73,,159,,,0,0,1,PQ,0
110191,29.8568,-95.6639,7,KATY_9,KATY_9_4,Coast,1.0,1.00226,1.002,-63.51,0.0,,,93,,,0,0,1,PQ,0
110190,29.8568,-95.6639,7,KATY_9,KATY_9_3,Coast,18.0,1.00226,18.041,-63.51,0.0,,,93,,,0,0,1,PQ,0
342,29.2559,-95.2103,8,LIVERPOOL_5,LIVERPOOL_5_6_342,East,22.0,1.00225,22.049,-47.02,0.0,,92.11,837,-25.21,,0,0,1,PQ (Gens at Var Limit),0
110811,29.7247,-95.8111,7,RICHMOND_6,RICHMOND_6_1,Coast,69.0,1.00225,69.155,-64.89,17.78,5.13,,590,,,0,0,1,PQ,0
150285,32.8023,-97.3482,5,FORT_WORTH_18,FORT_WORTH_18_1,North_Central,69.0,1.00224,69.155,-55.08,33.72,9.67,,2069,,,0,0,1,PQ,0
120284,29.445,-98.5472,6,SAN_ANTONIO_23,SAN_ANTONIO_23_1,South_Central,69.0,1.00224,69.155,-36.33,14.51,1.83,,1142,,,0,0,1,PQ,0
130313,32.4481,-96.6218,5,PALMER_3,PALMER_3_1,North_Central,138.0,1.00223,138.308,-58.41,1.62,0.44,,1534,,,0,0,1,PQ,0
110743,29.995,-95.2578,7,HUMBLE_9,HUMBLE_9_2,Coast,138.0,1.00222,138.307,-62.81,123.89,25.79,,543,,,0,0,1,PQ,0
220009,30.08,-102.328,1,SANDERSON_1,SANDERSON_1_1,Far_West,138.0,1.00221,138.305,18.43,5.54,1.97,,3591,,,0,0,1,PQ,0
210177,31.0653,-97.7176,5,KILLEEN_5,KILLEEN_5_1,North_Central,69.0,1.00221,69.152,-41.27,14.34,2.43,,3458,,,0,0,1,PQ,0
120369,29.5444,-98.5058,6,SAN_ANTONIO_40,SAN_ANTONIO_40_1,South_Central,138.0,1.0022,138.304,-36.09,0.0,,,1201,,,0,0,1,PQ,0
130096,32.7646,-96.6606,5,MESQUITE_8,MESQUITE_8_1,North_Central,138.0,1.0022,138.304,-65.39,0.0,,,1358,,,0,0,1,PQ,0
170180,32.9773,-96.5891,5,SACHSE_4,SACHSE_4_1,North_Central,138.0,1.00219,138.303,-62.59,0.0,,,2587,,,0,0,1,PQ,0
240013,30.5627,-99.914,3,JUNCTION_2,JUNCTION_2_2,West,138.0,1.00219,138.302,-7.34,10.29,3.34,,4012,,,0,0,1,PQ,0
110767,29.4507,-94.6446,7,PORT_BOLIVAR_1,PORT_BOLIVAR_1_1,Coast,138.0,1.00219,138.302,-64.93,0.0,,,559,,,0,0,1,PQ,0
110808,29.71,-95.8365,7,RICHMOND_3,RICHMOND_3_2,Coast,69.0,1.00218,69.15,-63.52,35.94,11.66,,587,,,0,0,1,PQ,0
170331,32.8431,-96.5829,5,SUNNYVALE_3,SUNNYVALE_3_1,North_Central,138.0,1.00217,138.299,-65.69,0.0,,,2696,,,0,0,1,PQ,0
260087,32.7973,-97.1938,5,HURST_3,HURST_3_1,North_Central,69.0,1.00215,69.149,-57.93,14.38,5.13,,4629,,,0,0,1,PQ,0
111002,29.7893,-95.4727,7,BELLAIRE_33,BELLAIRE_33_1,Coast,138.0,1.00215,138.297,-65.71,0.0,,,711,,,0,0,1,PQ,0
210212,31.413,-97.452,5,MC_GREGOR_1,MC_GREGOR_1_1,North_Central,69.0,1.00215,69.148,-38.76,8.05,2.26,,3483,,,0,0,1,PQ,0
240111,30.8202,-99.1881,3,ART_1,ART_1_1,West,138.0,1.00215,138.296,-25.37,17.04,4.54,,4104,,,0,0,1,PQ,0
170235,33.2702,-96.5646,5,MELISSA_3,MELISSA_3_1,North_Central,138.0,1.00213,138.294,-64.19,0.0,,,2625,,,0,0,1,PQ,0
140218,30.1928,-97.9083,6,MANCHACA_9,MANCHACA_9_1,South_Central,69.0,1.00213,69.147,-47.26,28.66,3.8,,1751,,,0,0,1,PQ,0
110227,29.8704,-95.7312,7,KATY_32,KATY_32_1,Coast,69.0,1.00212,69.146,-66.41,2.8,0.5,,128,,,0,0,1,PQ,0
190057,33.1577,-100.225,2,ASPERMONT_1,ASPERMONT_1_1,North,138.0,1.0021,138.289,10.39,0.0,,,3054,,,0,0,1,PQ,0
210094,31.5011,-98.3921,5,GOLDTHWAITE_3,GOLDTHWAITE_3_1,North_Central,138.0,1.00207,138.285,-25.25,0.73,0.12,,3390,,,0,0,1,PQ,0
150288,32.8658,-97.3965,5,NAVAL_AIR_STATION__JRB_4,NAVAL_AIR_STATION__JRB_4_1,North_Central,69.0,1.00207,69.143,-55.16,12.58,2.7,,2071,,,0,0,1,PQ,0
130028,32.5161,-96.5797,5,FERRIS_1,FERRIS_1_1,North_Central,138.0,1.00206,138.285,-59.47,10.73,2.12,,1303,,,0,0,1,PQ,0
130231,32.6439,-96.829,5,DESOTO_16,DESOTO_16_1,North_Central,69.0,1.002,69.138,-65.86,1.14,0.35,,1461,,,0,0,1,PQ,0
110871,29.9381,-95.0808,7,CROSBY_3,CROSBY_3_1,Coast,69.0,1.002,69.138,-68.46,9.75,2.05,,636,,,0,0,1,PQ,0
160097,27.5146,-97.8638,4,KINGSVILLE_3,KINGSVILLE_3_1,South,138.0,1.002,138.275,6.19,33.56,8.59,,2311,,,0,0,1,PQ,0
260089,32.4073,-97.2329,5,ALVARADO_1,ALVARADO_1_2,North_Central,69.0,1.00199,69.137,-50.43,17.08,4.54,,4630,,,0,0,1,PQ,0
140158,30.3,-97.6267,6,MANOR_1,MANOR_1_4,South_Central,1.0,1.00199,1.002,-44.34,0.0,,,1707,,,0,0,1,PQ,0
140157,30.3,-97.6267,6,MANOR_1,MANOR_1_3,South_Central,13.8,1.00199,13.827,-44.34,0.0,,,1707,,,0,0,1,PQ,0
210233,31.4005,-97.4252,5,MC_GREGOR_4,MC_GREGOR_4_1,North_Central,69.0,1.00197,69.136,-38.79,4.59,1.6,,3502,,,0,0,1,PQ,0
140101,30.3606,-97.979,6,SPICEWOOD_4,SPICEWOOD_4_1,South_Central,138.0,1.00196,138.271,-42.55,0.0,,,1663,,,0,0,1,PQ,0
170281,32.9778,-96.7127,5,RICHARDSON_8,RICHARDSON_8_1,North_Central,138.0,1.00196,138.271,-65.94,0.0,,,2660,,,0,0,1,PQ,0
140082,30.1868,-97.6921,6,DEL_VALLE_4,DEL_VALLE_4_1,South_Central,69.0,1.00195,69.135,-47.68,15.88,1.81,,1648,,,0,0,1,PQ,0
150271,32.9154,-97.2428,5,KELLER_9,KELLER_9_2,North_Central,69.0,1.00195,69.135,-60.41,41.61,8.36,,2058,,,0,0,1,PQ,0
120524,29.4345,-98.6177,6,LACKLAND_A_F_B_23,LACKLAND_A_F_B_23_2,South_Central,18.0,1.00193,18.035,-36.07,0.0,,1.39,1274,3.37,,0,0,1,PQ (Gens at Var Limit),0
160068,28.8383,-97.4559,6,WEESATCHE_1,WEESATCHE_1_1,South_Central,138.0,1.00193,138.266,-33.87,2.72,0.85,,2284,,,0,0,1,PQ,0
130267,32.6105,-96.8209,5,LANCASTER_29,LANCASTER_29_1,North_Central,69.0,1.00192,69.133,-65.31,1.62,0.37,,1496,,,0,0,1,PQ,0
110765,29.9956,-95.0998,7,HUFFMAN_5,HUFFMAN_5_1,Coast,69.0,1.00191,69.132,-68.29,8.43,0.91,,557,,,0,0,1,PQ,0
110775,29.6956,-95.377,7,HOUSTON_25,HOUSTON_25_4,Coast,1.0,1.0019,1.002,-65.45,0.0,,,563,,,0,0,1,PQ,0
110774,29.6956,-95.377,7,HOUSTON_25,HOUSTON_25_3,Coast,13.8,1.0019,13.826,-65.45,0.0,,,563,,,0,0,1,PQ,0
110614,29.6293,-95.623,7,SUGAR_LAND_9,SUGAR_LAND_9_1,Coast,69.0,1.00188,69.13,-64.11,2.49,0.44,,432,,,0,0,1,PQ,0
210102,31.4668,-98.8946,3,MULLIN_4,MULLIN_4_1,West,138.0,1.00188,138.259,-12.65,1.2,0.25,,3398,,0.0,0,0,1,PQ,0
170248,33.0202,-96.7335,5,PLANO_9,PLANO_9_1,North_Central,138.0,1.00186,138.257,-65.81,0.0,,,2634,,,0,0,1,PQ,0
270049,29.1321,-97.2621,6,CUERO_2,CUERO_2_1,South_Central,138.0,1.00185,138.256,-41.48,2.18,0.5,,4764,,,0,0,1,PQ,0
210282,31.1393,-97.9123,5,COPPERAS_COVE_2,COPPERAS_COVE_2_1,North_Central,138.0,1.00185,138.256,-34.28,18.14,1.6,,3540,,,0,0,1,PQ,0
130022,32.0707,-96.7477,5,BLOOMING_GROVE_2,BLOOMING_GROVE_2_1,North_Central,138.0,1.00183,138.252,-38.52,0.81,0.12,,1297,,,0,0,1,PQ,0
140054,30.0732,-97.7072,6,DEL_VALLE_2,DEL_VALLE_2_1,South_Central,69.0,1.00182,69.126,-46.78,8.3,2.32,,1627,,,0,0,1,PQ,0
130112,32.7028,-96.8402,5,DUNCANVILLE_10,DUNCANVILLE_10_1,North_Central,69.0,1.00181,69.125,-66.64,47.92,6.56,,1368,,,0,0,1,PQ,0
120417,29.586,-98.2916,6,UNIVERSAL_CITY_13,UNIVERSAL_CITY_13_3,South_Central,69.0,1.00176,69.121,-39.02,33.97,8.03,,1236,,,0,0,1,PQ,0
111223,29.2294,-95.1952,7,LIVERPOOL_4,LIVERPOOL_4_2,Coast,13.8,1.00175,13.824,-58.29,0.0,,30.0,834,15.27,,0,0,1,PQ (Gens at Var Limit),0
110243,29.8969,-95.6632,7,KATY_40,KATY_40_1,Coast,69.0,1.00172,69.119,-66.55,7.08,2.1,,144,,,0,0,1,PQ,0
110218,29.883,-95.7141,7,KATY_24,KATY_24_1,Coast,69.0,1.00172,69.119,-66.81,5.81,1.6,,119,,,0,0,1,PQ,0
140164,30.1939,-97.548,6,DEL_VALLE_7,DEL_VALLE_7_1,South_Central,69.0,1.00171,69.118,-46.89,6.37,0.27,,1712,,,0,0,1,PQ,0
170427,33.1555,-97.0928,5,DENTON_3,DENTON_3_1,North_Central,138.0,1.0017,138.235,-61.82,0.0,,,2786,,,0,0,1,PQ,0
111142,29.5413,-95.5309,7,MISSOURI_CITY_10,MISSOURI_CITY_10_1,Coast,69.0,1.0017,69.117,-64.22,26.25,1.7,,807,,,0,0,1,PQ,0
210123,31.2523,-98.8452,3,SAN_SABA_2,SAN_SABA_2_1,West,138.0,1.0017,138.234,-23.13,23.53,7.76,,3419,,,0,0,1,PQ,0
110287,29.8618,-95.7323,7,KATY_72,KATY_72_1,Coast,69.0,1.00167,69.115,-66.59,1.08,0.35,,186,,,0,0,1,PQ,0
130118,32.8132,-96.9341,5,GRAND_PRAIRIE_2,GRAND_PRAIRIE_2_1,North_Central,138.0,1.00167,138.23,-67.62,0.0,,,1373,,,0,0,1,PQ,0
130258,32.6055,-96.8278,5,DESOTO_30,DESOTO_30_1,North_Central,138.0,1.00166,138.229,-59.07,0.0,,,1488,,,0,0,1,PQ,0
230026,29.9719,-96.5767,6,INDUSTRY_2,INDUSTRY_2_1,South_Central,138.0,1.00164,138.227,-45.46,5.35,1.83,,3768,,,0,0,1,PQ,0
110364,30.3178,-95.4587,7,CONROE_9,CONROE_9_1,Coast,69.0,1.00164,69.113,-68.0,64.85,11.64,,244,,224.84,0,0,1,PQ,0
120420,29.5745,-98.2156,6,CIBOLO_1,CIBOLO_1_1,South_Central,69.0,1.00162,69.112,-39.57,7.2,1.56,,1238,,,0,0,1,PQ,0
210249,30.6962,-97.9294,6,LIBERTY_HILL_6,LIBERTY_HILL_6_1,South_Central,69.0,1.00161,69.111,-42.75,18.78,5.04,,3516,,,0,0,1,PQ,0
120396,29.4828,-98.3903,6,CONVERSE_8,CONVERSE_8_1,South_Central,138.0,1.00161,138.222,-36.55,0.0,,,1223,,,0,0,1,PQ,0
150043,33.1359,-97.5251,5,RHOME_2,RHOME_2_1,North_Central,138.0,1.0016,138.221,-48.76,3.63,0.48,,1871,,,0,0,1,PQ,0
140219,30.1503,-97.69,6,DEL_VALLE_9,DEL_VALLE_9_1,South_Central,69.0,1.00159,69.11,-47.52,8.92,1.97,,1752,,,0,0,1,PQ,0
130266,32.6043,-96.8201,5,LANCASTER_28,LANCASTER_28_1,North_Central,69.0,1.00159,69.11,-64.88,0.15,0.02,,1495,,,0,0,1,PQ,0
110803,29.67,-95.3546,7,HOUSTON_38,HOUSTON_38_1,Coast,138.0,1.00159,138.219,-64.49,0.0,,,584,,,0,0,1,PQ,0
140173,30.1465,-97.9949,6,DRIFTWOOD_1,DRIFTWOOD_1_1,South_Central,69.0,1.00159,69.109,-45.44,8.49,1.37,,1719,,,0,0,1,PQ,0
120394,29.5262,-98.3467,6,UNIVERSAL_CITY_11,UNIVERSAL_CITY_11_1,South_Central,69.0,1.00157,69.108,-39.54,28.55,7.57,,1221,,,0,0,1,PQ,0
110867,29.9279,-95.1603,7,CROSBY_1,CROSBY_1_2,Coast,69.0,1.00157,69.108,-65.93,29.05,10.23,,633,,,0,0,1,PQ,0
150239,32.8741,-97.2172,5,NORTH_RICHLAND_HILLS_9,NORTH_RICHLAND_HILLS_9_1,North_Central,138.0,1.00156,138.216,-59.06,0.0,,,2036,,,0,0,1,PQ,0
110887,29.6141,-95.4155,7,FRESNO_3,FRESNO_3_1,Coast,138.0,1.00151,138.209,-62.69,0.0,,,646,,,0,0,1,PQ,0
130067,32.6959,-96.8987,5,DUNCANVILLE_6,DUNCANVILLE_6_2,North_Central,69.0,1.0015,69.104,-67.51,93.97,24.9,,1335,,,0,0,1,PQ,0
170199,33.1291,-96.5831,5,ALLEN_8,ALLEN_8_1,North_Central,69.0,1.00149,69.103,-67.92,35.03,8.96,,2598,,,0,0,1,PQ,0
170516,33.0685,-96.9638,5,LEWISVILLE_3,LEWISVILLE_3_2,North_Central,24.0,1.00148,24.035,-67.12,0.0,,,2862,,,0,0,1,PQ,0
170515,33.0685,-96.9638,5,LEWISVILLE_3,LEWISVILLE_3_1,North_Central,138.0,1.00148,138.204,-67.12,11.56,5.23,,2862,,,0,0,1,PQ,0
270125,29.8515,-98.2322,6,CANYON_LAKE_1,CANYON_LAKE_1_1,South_Central,69.0,1.00145,69.1,-41.7,9.71,2.68,,4835,,,0,0,1,PQ,0
110334,29.7147,-95.4105,7,BELLAIRE_17,BELLAIRE_17_1,Coast,138.0,1.00145,138.2,-65.28,0.0,,,222,,,0,0,1,PQ,0
110149,29.8338,-96.0009,7,BROOKSHIRE_6,BROOKSHIRE_6_1,Coast,138.0,1.00144,138.198,-57.45,9.15,3.3,,61,,,0,0,1,PQ,0
260088,32.4073,-97.2329,5,ALVARADO_1,ALVARADO_1_1,North_Central,138.0,1.00143,138.197,-49.23,0.0,,,4630,,,0,0,1,PQ,0
120447,28.9276,-99.0919,4,PEARSALL_6,PEARSALL_6_1,South,345.0,1.00143,345.493,-17.27,0.0,,,1253,,33.7,0,0,1,PQ,0
240002,30.516,-99.7169,3,JUNCTION_1,JUNCTION_1_1,West,138.0,1.00142,138.196,-12.01,11.23,0.66,,4002,,,0,0,1,PQ,0
110268,29.8726,-95.6182,7,KATY_61,KATY_61_1,Coast,69.0,1.00141,69.097,-67.54,20.32,10.36,,168,,,0,0,1,PQ,0
170408,32.9069,-96.6243,5,GARLAND_70,GARLAND_70_1,North_Central,69.0,1.0014,69.097,-69.28,7.3,1.37,,2767,,,0,0,1,PQ,0
170434,33.1298,-97.041,5,LAKE_DALLAS_4,LAKE_DALLAS_4_1,North_Central,138.0,1.0014,138.193,-61.82,0.0,,,2789,,,0,0,1,PQ,0
140243,30.4468,-97.7655,6,CEDAR_PARK_17,CEDAR_PARK_17_1,South_Central,138.0,1.00139,138.192,-42.18,0.0,,,1766,,,0,0,1,PQ,0
130090,32.727,-96.6775,5,BALCH_SPRINGS_6,BALCH_SPRINGS_6_1,North_Central,138.0,1.00138,138.19,-60.98,0.0,,,1353,,,0,0,1,PQ,0
210154,30.989,-97.506,5,BELTON_1,BELTON_1_1,North_Central,69.0,1.00136,69.094,-42.48,9.11,1.91,,3442,,,0,0,1,PQ,0
270099,30.0116,-97.8204,6,KYLE_1,KYLE_1_1,South_Central,138.0,1.00136,138.187,-43.76,0.0,,,4813,,,0,0,1,PQ,0
130220,32.6109,-96.7438,5,LANCASTER_14,LANCASTER_14_1,North_Central,138.0,1.00134,138.185,-61.47,0.0,,,1452,,,0,0,1,PQ,0
130053,32.7735,-96.88,5,DALLAS_6,DALLAS_6_1,North_Central,138.0,1.00133,138.184,-68.76,0.0,,,1323,,,0,0,1,PQ,0
130092,32.7409,-96.6588,5,BALCH_SPRINGS_7,BALCH_SPRINGS_7_1,North_Central,69.0,1.00133,69.092,-66.71,22.06,10.73,,1354,,,0,0,1,PQ,0
210137,31.4967,-97.0869,5,WACO_8,WACO_8_1,North_Central,69.0,1.00132,69.091,-40.97,6.25,1.72,,3430,,,0,0,1,PQ,0
170301,32.8918,-96.7256,5,RICHARDSON_17,RICHARDSON_17_2,North_Central,69.0,1.00132,69.091,-71.91,71.49,24.72,,2673,,,0,0,1,PQ,0
170117,33.184,-96.7391,5,PROSPER_2,PROSPER_2_1,North_Central,69.0,1.00131,69.09,-68.99,24.2,3.94,,2538,,,0,0,1,PQ,0
110037,29.437,-96.4084,7,NADA_1,NADA_1_1,Coast,138.0,1.0013,138.18,-45.24,6.35,1.02,,10,,,0,0,1,PQ,0
110040,29.437,-96.4084,7,NADA_1,NADA_1_4,Coast,1.0,1.0013,1.001,-45.24,0.0,,,10,,,0,0,1,PQ,0
110039,29.437,-96.4084,7,NADA_1,NADA_1_3,Coast,13.8,1.0013,13.818,-45.24,0.0,,,10,,,0,0,1,PQ,0
110038,29.437,-96.4084,7,NADA_1,NADA_1_2,Coast,13.8,1.0013,13.818,-45.24,0.0,,,10,,,0,0,1,PQ,0
110215,29.8501,-95.7207,7,KATY_23,KATY_23_1,Coast,69.0,1.0013,69.09,-66.76,5.94,1.58,,116,,,0,0,1,PQ,0
